Gene stable ID	Gene stable ID version	Human gene stable ID	Human gene name	Gene name	Gene description
ENSMUSG00000078773	ENSMUSG00000078773.12	ENSG00000197275	RAD54B	Rad54b	RAD54 homolog B (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:3605986]
ENSMUSG00000070677	ENSMUSG00000070677.9	ENSG00000204501	PRAMEF15	Pramel48	PRAME like 48 [Source:MGI Symbol;Acc:MGI:1261918]
ENSMUSG00000070677	ENSMUSG00000070677.9	ENSG00000120952	PRAMEF2	Pramel48	PRAME like 48 [Source:MGI Symbol;Acc:MGI:1261918]
ENSMUSG00000070677	ENSMUSG00000070677.9	ENSG00000204505	PRAMEF9	Pramel48	PRAME like 48 [Source:MGI Symbol;Acc:MGI:1261918]
ENSMUSG00000070677	ENSMUSG00000070677.9	ENSG00000280267	PRAMEF26	Pramel48	PRAME like 48 [Source:MGI Symbol;Acc:MGI:1261918]
ENSMUSG00000070677	ENSMUSG00000070677.9	ENSG00000204479	PRAMEF17	Pramel48	PRAME like 48 [Source:MGI Symbol;Acc:MGI:1261918]
ENSMUSG00000070677	ENSMUSG00000070677.9	ENSG00000204480	PRAMEF19	Pramel48	PRAME like 48 [Source:MGI Symbol;Acc:MGI:1261918]
ENSMUSG00000070677	ENSMUSG00000070677.9	ENSG00000232423	PRAMEF6	Pramel48	PRAME like 48 [Source:MGI Symbol;Acc:MGI:1261918]
ENSMUSG00000070677	ENSMUSG00000070677.9	ENSG00000204478	PRAMEF20	Pramel48	PRAME like 48 [Source:MGI Symbol;Acc:MGI:1261918]
ENSMUSG00000070677	ENSMUSG00000070677.9	ENSG00000279804	PRAMEF18	Pramel48	PRAME like 48 [Source:MGI Symbol;Acc:MGI:1261918]
ENSMUSG00000070677	ENSMUSG00000070677.9	ENSG00000187545	PRAMEF10	Pramel48	PRAME like 48 [Source:MGI Symbol;Acc:MGI:1261918]
ENSMUSG00000070677	ENSMUSG00000070677.9	ENSG00000182330	PRAMEF8	Pramel48	PRAME like 48 [Source:MGI Symbol;Acc:MGI:1261918]
ENSMUSG00000070677	ENSMUSG00000070677.9	ENSG00000116721	PRAMEF1	Pramel48	PRAME like 48 [Source:MGI Symbol;Acc:MGI:1261918]
ENSMUSG00000070677	ENSMUSG00000070677.9	ENSG00000116726	PRAMEF12	Pramel48	PRAME like 48 [Source:MGI Symbol;Acc:MGI:1261918]
ENSMUSG00000070677	ENSMUSG00000070677.9	ENSG00000229571	PRAMEF25	Pramel48	PRAME like 48 [Source:MGI Symbol;Acc:MGI:1261918]
ENSMUSG00000070677	ENSMUSG00000070677.9	ENSG00000204481	PRAMEF14	Pramel48	PRAME like 48 [Source:MGI Symbol;Acc:MGI:1261918]
ENSMUSG00000070677	ENSMUSG00000070677.9	ENSG00000243073	PRAMEF4	Pramel48	PRAME like 48 [Source:MGI Symbol;Acc:MGI:1261918]
ENSMUSG00000070677	ENSMUSG00000070677.9	ENSG00000239810	PRAMEF11	Pramel48	PRAME like 48 [Source:MGI Symbol;Acc:MGI:1261918]
ENSMUSG00000070677	ENSMUSG00000070677.9	ENSG00000204510	PRAMEF7	Pramel48	PRAME like 48 [Source:MGI Symbol;Acc:MGI:1261918]
ENSMUSG00000070677	ENSMUSG00000070677.9	ENSG00000279169	PRAMEF13	Pramel48	PRAME like 48 [Source:MGI Symbol;Acc:MGI:1261918]
ENSMUSG00000070677	ENSMUSG00000070677.9	ENSG00000270601	PRAMEF5	Pramel48	PRAME like 48 [Source:MGI Symbol;Acc:MGI:1261918]
ENSMUSG00000070677	ENSMUSG00000070677.9	ENSG00000237700	PRAMEF33	Pramel48	PRAME like 48 [Source:MGI Symbol;Acc:MGI:1261918]
ENSMUSG00000070677	ENSMUSG00000070677.9	ENSG00000274764	PRAMEF27	Pramel48	PRAME like 48 [Source:MGI Symbol;Acc:MGI:1261918]
ENSMUSG00000054499	ENSMUSG00000054499.10	ENSG00000160570	DEDD2	Dedd2	death effector domain-containing DNA binding protein 2 [Source:MGI Symbol;Acc:MGI:1914629]
ENSMUSG00000046541	ENSMUSG00000046541.10	ENSG00000167625	ZNF526	Zfp526	zinc finger protein 526 [Source:MGI Symbol;Acc:MGI:2445181]
ENSMUSG00000066979	ENSMUSG00000066979.7	ENSG00000154473	BUB3	Bub3	BUB3 mitotic checkpoint protein [Source:MGI Symbol;Acc:MGI:1343463]
ENSMUSG00000029185	ENSMUSG00000029185.15	ENSG00000197712	FAM114A1	Fam114a1	family with sequence similarity 114, member A1 [Source:MGI Symbol;Acc:MGI:1915553]
ENSMUSG00000065041	ENSMUSG00000065041.3	ENSG00000206760	SNORA6	Gm24044	predicted gene, 24044 [Source:MGI Symbol;Acc:MGI:5453821]
ENSMUSG00000094595	ENSMUSG00000094595.2	ENSG00000265817	FSBP	Fsbp	fibrinogen silencer binding protein [Source:MGI Symbol;Acc:MGI:5301008]
ENSMUSG00000038535	ENSMUSG00000038535.18	ENSG00000137871	ZNF280D	Zfp280d	zinc finger protein 280D [Source:MGI Symbol;Acc:MGI:2384583]
ENSMUSG00000038535	ENSMUSG00000038535.18	ENSG00000285253		Zfp280d	zinc finger protein 280D [Source:MGI Symbol;Acc:MGI:2384583]
ENSMUSG00000028437	ENSMUSG00000028437.15	ENSG00000165006	UBAP1	Ubap1	ubiquitin-associated protein 1 [Source:MGI Symbol;Acc:MGI:2149543]
ENSMUSG00000079423	ENSMUSG00000079423.7	ENSG00000204501	PRAMEF15	Gm3286	predicted gene 3286 [Source:MGI Symbol;Acc:MGI:3781464]
ENSMUSG00000079423	ENSMUSG00000079423.7	ENSG00000120952	PRAMEF2	Gm3286	predicted gene 3286 [Source:MGI Symbol;Acc:MGI:3781464]
ENSMUSG00000079423	ENSMUSG00000079423.7	ENSG00000204505	PRAMEF9	Gm3286	predicted gene 3286 [Source:MGI Symbol;Acc:MGI:3781464]
ENSMUSG00000079423	ENSMUSG00000079423.7	ENSG00000280267	PRAMEF26	Gm3286	predicted gene 3286 [Source:MGI Symbol;Acc:MGI:3781464]
ENSMUSG00000079423	ENSMUSG00000079423.7	ENSG00000204479	PRAMEF17	Gm3286	predicted gene 3286 [Source:MGI Symbol;Acc:MGI:3781464]
ENSMUSG00000079423	ENSMUSG00000079423.7	ENSG00000204480	PRAMEF19	Gm3286	predicted gene 3286 [Source:MGI Symbol;Acc:MGI:3781464]
ENSMUSG00000079423	ENSMUSG00000079423.7	ENSG00000232423	PRAMEF6	Gm3286	predicted gene 3286 [Source:MGI Symbol;Acc:MGI:3781464]
ENSMUSG00000079423	ENSMUSG00000079423.7	ENSG00000204478	PRAMEF20	Gm3286	predicted gene 3286 [Source:MGI Symbol;Acc:MGI:3781464]
ENSMUSG00000079423	ENSMUSG00000079423.7	ENSG00000279804	PRAMEF18	Gm3286	predicted gene 3286 [Source:MGI Symbol;Acc:MGI:3781464]
ENSMUSG00000079423	ENSMUSG00000079423.7	ENSG00000187545	PRAMEF10	Gm3286	predicted gene 3286 [Source:MGI Symbol;Acc:MGI:3781464]
ENSMUSG00000079423	ENSMUSG00000079423.7	ENSG00000182330	PRAMEF8	Gm3286	predicted gene 3286 [Source:MGI Symbol;Acc:MGI:3781464]
ENSMUSG00000079423	ENSMUSG00000079423.7	ENSG00000116721	PRAMEF1	Gm3286	predicted gene 3286 [Source:MGI Symbol;Acc:MGI:3781464]
ENSMUSG00000079423	ENSMUSG00000079423.7	ENSG00000116726	PRAMEF12	Gm3286	predicted gene 3286 [Source:MGI Symbol;Acc:MGI:3781464]
ENSMUSG00000079423	ENSMUSG00000079423.7	ENSG00000229571	PRAMEF25	Gm3286	predicted gene 3286 [Source:MGI Symbol;Acc:MGI:3781464]
ENSMUSG00000079423	ENSMUSG00000079423.7	ENSG00000204481	PRAMEF14	Gm3286	predicted gene 3286 [Source:MGI Symbol;Acc:MGI:3781464]
ENSMUSG00000079423	ENSMUSG00000079423.7	ENSG00000243073	PRAMEF4	Gm3286	predicted gene 3286 [Source:MGI Symbol;Acc:MGI:3781464]
ENSMUSG00000079423	ENSMUSG00000079423.7	ENSG00000239810	PRAMEF11	Gm3286	predicted gene 3286 [Source:MGI Symbol;Acc:MGI:3781464]
ENSMUSG00000079423	ENSMUSG00000079423.7	ENSG00000204510	PRAMEF7	Gm3286	predicted gene 3286 [Source:MGI Symbol;Acc:MGI:3781464]
ENSMUSG00000079423	ENSMUSG00000079423.7	ENSG00000279169	PRAMEF13	Gm3286	predicted gene 3286 [Source:MGI Symbol;Acc:MGI:3781464]
ENSMUSG00000079423	ENSMUSG00000079423.7	ENSG00000270601	PRAMEF5	Gm3286	predicted gene 3286 [Source:MGI Symbol;Acc:MGI:3781464]
ENSMUSG00000079423	ENSMUSG00000079423.7	ENSG00000237700	PRAMEF33	Gm3286	predicted gene 3286 [Source:MGI Symbol;Acc:MGI:3781464]
ENSMUSG00000079423	ENSMUSG00000079423.7	ENSG00000274764	PRAMEF27	Gm3286	predicted gene 3286 [Source:MGI Symbol;Acc:MGI:3781464]
ENSMUSG00000020522	ENSMUSG00000020522.14	ENSG00000037749	MFAP3	Mfap3	microfibrillar-associated protein 3 [Source:MGI Symbol;Acc:MGI:1924068]
ENSMUSG00000094043	ENSMUSG00000094043.3	ENSG00000204501	PRAMEF15	Pramel49	PRAME like 49 [Source:MGI Symbol;Acc:MGI:3779772]
ENSMUSG00000094043	ENSMUSG00000094043.3	ENSG00000120952	PRAMEF2	Pramel49	PRAME like 49 [Source:MGI Symbol;Acc:MGI:3779772]
ENSMUSG00000094043	ENSMUSG00000094043.3	ENSG00000204505	PRAMEF9	Pramel49	PRAME like 49 [Source:MGI Symbol;Acc:MGI:3779772]
ENSMUSG00000094043	ENSMUSG00000094043.3	ENSG00000280267	PRAMEF26	Pramel49	PRAME like 49 [Source:MGI Symbol;Acc:MGI:3779772]
ENSMUSG00000094043	ENSMUSG00000094043.3	ENSG00000204479	PRAMEF17	Pramel49	PRAME like 49 [Source:MGI Symbol;Acc:MGI:3779772]
ENSMUSG00000094043	ENSMUSG00000094043.3	ENSG00000204480	PRAMEF19	Pramel49	PRAME like 49 [Source:MGI Symbol;Acc:MGI:3779772]
ENSMUSG00000094043	ENSMUSG00000094043.3	ENSG00000232423	PRAMEF6	Pramel49	PRAME like 49 [Source:MGI Symbol;Acc:MGI:3779772]
ENSMUSG00000094043	ENSMUSG00000094043.3	ENSG00000204478	PRAMEF20	Pramel49	PRAME like 49 [Source:MGI Symbol;Acc:MGI:3779772]
ENSMUSG00000094043	ENSMUSG00000094043.3	ENSG00000279804	PRAMEF18	Pramel49	PRAME like 49 [Source:MGI Symbol;Acc:MGI:3779772]
ENSMUSG00000094043	ENSMUSG00000094043.3	ENSG00000187545	PRAMEF10	Pramel49	PRAME like 49 [Source:MGI Symbol;Acc:MGI:3779772]
ENSMUSG00000094043	ENSMUSG00000094043.3	ENSG00000182330	PRAMEF8	Pramel49	PRAME like 49 [Source:MGI Symbol;Acc:MGI:3779772]
ENSMUSG00000094043	ENSMUSG00000094043.3	ENSG00000116721	PRAMEF1	Pramel49	PRAME like 49 [Source:MGI Symbol;Acc:MGI:3779772]
ENSMUSG00000094043	ENSMUSG00000094043.3	ENSG00000116726	PRAMEF12	Pramel49	PRAME like 49 [Source:MGI Symbol;Acc:MGI:3779772]
ENSMUSG00000094043	ENSMUSG00000094043.3	ENSG00000229571	PRAMEF25	Pramel49	PRAME like 49 [Source:MGI Symbol;Acc:MGI:3779772]
ENSMUSG00000094043	ENSMUSG00000094043.3	ENSG00000204481	PRAMEF14	Pramel49	PRAME like 49 [Source:MGI Symbol;Acc:MGI:3779772]
ENSMUSG00000094043	ENSMUSG00000094043.3	ENSG00000243073	PRAMEF4	Pramel49	PRAME like 49 [Source:MGI Symbol;Acc:MGI:3779772]
ENSMUSG00000094043	ENSMUSG00000094043.3	ENSG00000239810	PRAMEF11	Pramel49	PRAME like 49 [Source:MGI Symbol;Acc:MGI:3779772]
ENSMUSG00000094043	ENSMUSG00000094043.3	ENSG00000204510	PRAMEF7	Pramel49	PRAME like 49 [Source:MGI Symbol;Acc:MGI:3779772]
ENSMUSG00000094043	ENSMUSG00000094043.3	ENSG00000279169	PRAMEF13	Pramel49	PRAME like 49 [Source:MGI Symbol;Acc:MGI:3779772]
ENSMUSG00000094043	ENSMUSG00000094043.3	ENSG00000270601	PRAMEF5	Pramel49	PRAME like 49 [Source:MGI Symbol;Acc:MGI:3779772]
ENSMUSG00000094043	ENSMUSG00000094043.3	ENSG00000237700	PRAMEF33	Pramel49	PRAME like 49 [Source:MGI Symbol;Acc:MGI:3779772]
ENSMUSG00000094043	ENSMUSG00000094043.3	ENSG00000274764	PRAMEF27	Pramel49	PRAME like 49 [Source:MGI Symbol;Acc:MGI:3779772]
ENSMUSG00000096139	ENSMUSG00000096139.5	ENSG00000204501	PRAMEF15	Pramel50	PRAME like 50 [Source:MGI Symbol;Acc:MGI:3704107]
ENSMUSG00000096139	ENSMUSG00000096139.5	ENSG00000120952	PRAMEF2	Pramel50	PRAME like 50 [Source:MGI Symbol;Acc:MGI:3704107]
ENSMUSG00000096139	ENSMUSG00000096139.5	ENSG00000204505	PRAMEF9	Pramel50	PRAME like 50 [Source:MGI Symbol;Acc:MGI:3704107]
ENSMUSG00000096139	ENSMUSG00000096139.5	ENSG00000280267	PRAMEF26	Pramel50	PRAME like 50 [Source:MGI Symbol;Acc:MGI:3704107]
ENSMUSG00000096139	ENSMUSG00000096139.5	ENSG00000204479	PRAMEF17	Pramel50	PRAME like 50 [Source:MGI Symbol;Acc:MGI:3704107]
ENSMUSG00000096139	ENSMUSG00000096139.5	ENSG00000204480	PRAMEF19	Pramel50	PRAME like 50 [Source:MGI Symbol;Acc:MGI:3704107]
ENSMUSG00000096139	ENSMUSG00000096139.5	ENSG00000232423	PRAMEF6	Pramel50	PRAME like 50 [Source:MGI Symbol;Acc:MGI:3704107]
ENSMUSG00000096139	ENSMUSG00000096139.5	ENSG00000204478	PRAMEF20	Pramel50	PRAME like 50 [Source:MGI Symbol;Acc:MGI:3704107]
ENSMUSG00000096139	ENSMUSG00000096139.5	ENSG00000279804	PRAMEF18	Pramel50	PRAME like 50 [Source:MGI Symbol;Acc:MGI:3704107]
ENSMUSG00000096139	ENSMUSG00000096139.5	ENSG00000187545	PRAMEF10	Pramel50	PRAME like 50 [Source:MGI Symbol;Acc:MGI:3704107]
ENSMUSG00000096139	ENSMUSG00000096139.5	ENSG00000182330	PRAMEF8	Pramel50	PRAME like 50 [Source:MGI Symbol;Acc:MGI:3704107]
ENSMUSG00000096139	ENSMUSG00000096139.5	ENSG00000116721	PRAMEF1	Pramel50	PRAME like 50 [Source:MGI Symbol;Acc:MGI:3704107]
ENSMUSG00000096139	ENSMUSG00000096139.5	ENSG00000116726	PRAMEF12	Pramel50	PRAME like 50 [Source:MGI Symbol;Acc:MGI:3704107]
ENSMUSG00000096139	ENSMUSG00000096139.5	ENSG00000229571	PRAMEF25	Pramel50	PRAME like 50 [Source:MGI Symbol;Acc:MGI:3704107]
ENSMUSG00000096139	ENSMUSG00000096139.5	ENSG00000204481	PRAMEF14	Pramel50	PRAME like 50 [Source:MGI Symbol;Acc:MGI:3704107]
ENSMUSG00000096139	ENSMUSG00000096139.5	ENSG00000243073	PRAMEF4	Pramel50	PRAME like 50 [Source:MGI Symbol;Acc:MGI:3704107]
ENSMUSG00000096139	ENSMUSG00000096139.5	ENSG00000239810	PRAMEF11	Pramel50	PRAME like 50 [Source:MGI Symbol;Acc:MGI:3704107]
ENSMUSG00000096139	ENSMUSG00000096139.5	ENSG00000204510	PRAMEF7	Pramel50	PRAME like 50 [Source:MGI Symbol;Acc:MGI:3704107]
ENSMUSG00000096139	ENSMUSG00000096139.5	ENSG00000279169	PRAMEF13	Pramel50	PRAME like 50 [Source:MGI Symbol;Acc:MGI:3704107]
ENSMUSG00000096139	ENSMUSG00000096139.5	ENSG00000270601	PRAMEF5	Pramel50	PRAME like 50 [Source:MGI Symbol;Acc:MGI:3704107]
ENSMUSG00000096139	ENSMUSG00000096139.5	ENSG00000237700	PRAMEF33	Pramel50	PRAME like 50 [Source:MGI Symbol;Acc:MGI:3704107]
ENSMUSG00000096139	ENSMUSG00000096139.5	ENSG00000274764	PRAMEF27	Pramel50	PRAME like 50 [Source:MGI Symbol;Acc:MGI:3704107]
ENSMUSG00000037913	ENSMUSG00000037913.13	ENSG00000121895	TMEM156	Tmem156	transmembrane protein 156 [Source:MGI Symbol;Acc:MGI:2685292]
ENSMUSG00000040125	ENSMUSG00000040125.5	ENSG00000154478	GPR26	Gpr26	G protein-coupled receptor 26 [Source:MGI Symbol;Acc:MGI:2441758]
ENSMUSG00000020527	ENSMUSG00000020527.15	ENSG00000278259	MYO19	Myo19	myosin XIX [Source:MGI Symbol;Acc:MGI:1913446]
ENSMUSG00000030838	ENSMUSG00000030838.21	ENSG00000006611	USH1C	Ush1c	USH1 protein network component harmonin [Source:MGI Symbol;Acc:MGI:1919338]
ENSMUSG00000035877	ENSMUSG00000035877.18	ENSG00000174306	ZHX3	Zhx3	zinc fingers and homeoboxes 3 [Source:MGI Symbol;Acc:MGI:2444772]
ENSMUSG00000072814	ENSMUSG00000072814.11	ENSG00000204501	PRAMEF15	Gm7982	predicted gene 7982 [Source:MGI Symbol;Acc:MGI:3648891]
ENSMUSG00000072814	ENSMUSG00000072814.11	ENSG00000120952	PRAMEF2	Gm7982	predicted gene 7982 [Source:MGI Symbol;Acc:MGI:3648891]
ENSMUSG00000072814	ENSMUSG00000072814.11	ENSG00000204505	PRAMEF9	Gm7982	predicted gene 7982 [Source:MGI Symbol;Acc:MGI:3648891]
ENSMUSG00000072814	ENSMUSG00000072814.11	ENSG00000280267	PRAMEF26	Gm7982	predicted gene 7982 [Source:MGI Symbol;Acc:MGI:3648891]
ENSMUSG00000072814	ENSMUSG00000072814.11	ENSG00000204479	PRAMEF17	Gm7982	predicted gene 7982 [Source:MGI Symbol;Acc:MGI:3648891]
ENSMUSG00000072814	ENSMUSG00000072814.11	ENSG00000204480	PRAMEF19	Gm7982	predicted gene 7982 [Source:MGI Symbol;Acc:MGI:3648891]
ENSMUSG00000072814	ENSMUSG00000072814.11	ENSG00000232423	PRAMEF6	Gm7982	predicted gene 7982 [Source:MGI Symbol;Acc:MGI:3648891]
ENSMUSG00000072814	ENSMUSG00000072814.11	ENSG00000204478	PRAMEF20	Gm7982	predicted gene 7982 [Source:MGI Symbol;Acc:MGI:3648891]
ENSMUSG00000072814	ENSMUSG00000072814.11	ENSG00000279804	PRAMEF18	Gm7982	predicted gene 7982 [Source:MGI Symbol;Acc:MGI:3648891]
ENSMUSG00000072814	ENSMUSG00000072814.11	ENSG00000187545	PRAMEF10	Gm7982	predicted gene 7982 [Source:MGI Symbol;Acc:MGI:3648891]
ENSMUSG00000072814	ENSMUSG00000072814.11	ENSG00000182330	PRAMEF8	Gm7982	predicted gene 7982 [Source:MGI Symbol;Acc:MGI:3648891]
ENSMUSG00000072814	ENSMUSG00000072814.11	ENSG00000116721	PRAMEF1	Gm7982	predicted gene 7982 [Source:MGI Symbol;Acc:MGI:3648891]
ENSMUSG00000072814	ENSMUSG00000072814.11	ENSG00000116726	PRAMEF12	Gm7982	predicted gene 7982 [Source:MGI Symbol;Acc:MGI:3648891]
ENSMUSG00000072814	ENSMUSG00000072814.11	ENSG00000229571	PRAMEF25	Gm7982	predicted gene 7982 [Source:MGI Symbol;Acc:MGI:3648891]
ENSMUSG00000072814	ENSMUSG00000072814.11	ENSG00000204481	PRAMEF14	Gm7982	predicted gene 7982 [Source:MGI Symbol;Acc:MGI:3648891]
ENSMUSG00000072814	ENSMUSG00000072814.11	ENSG00000243073	PRAMEF4	Gm7982	predicted gene 7982 [Source:MGI Symbol;Acc:MGI:3648891]
ENSMUSG00000072814	ENSMUSG00000072814.11	ENSG00000239810	PRAMEF11	Gm7982	predicted gene 7982 [Source:MGI Symbol;Acc:MGI:3648891]
ENSMUSG00000072814	ENSMUSG00000072814.11	ENSG00000204510	PRAMEF7	Gm7982	predicted gene 7982 [Source:MGI Symbol;Acc:MGI:3648891]
ENSMUSG00000072814	ENSMUSG00000072814.11	ENSG00000279169	PRAMEF13	Gm7982	predicted gene 7982 [Source:MGI Symbol;Acc:MGI:3648891]
ENSMUSG00000072814	ENSMUSG00000072814.11	ENSG00000270601	PRAMEF5	Gm7982	predicted gene 7982 [Source:MGI Symbol;Acc:MGI:3648891]
ENSMUSG00000072814	ENSMUSG00000072814.11	ENSG00000237700	PRAMEF33	Gm7982	predicted gene 7982 [Source:MGI Symbol;Acc:MGI:3648891]
ENSMUSG00000072814	ENSMUSG00000072814.11	ENSG00000274764	PRAMEF27	Gm7982	predicted gene 7982 [Source:MGI Symbol;Acc:MGI:3648891]
ENSMUSG00000028214	ENSMUSG00000028214.14	ENSG00000164949	GEM	Gem	GTP binding protein (gene overexpressed in skeletal muscle) [Source:MGI Symbol;Acc:MGI:99844]
ENSMUSG00000048775	ENSMUSG00000048775.11	ENSG00000197641	SERPINB13	Serpinb13	serine (or cysteine) peptidase inhibitor, clade B (ovalbumin), member 13 [Source:MGI Symbol;Acc:MGI:3042250]
ENSMUSG00000028217	ENSMUSG00000028217.12	ENSG00000079112	CDH17	Cdh17	cadherin 17 [Source:MGI Symbol;Acc:MGI:1095414]
ENSMUSG00000072813	ENSMUSG00000072813.6	ENSG00000204501	PRAMEF15	E330014E10Rik	RIKEN cDNA E330014E10 gene [Source:MGI Symbol;Acc:MGI:3615333]
ENSMUSG00000072813	ENSMUSG00000072813.6	ENSG00000120952	PRAMEF2	E330014E10Rik	RIKEN cDNA E330014E10 gene [Source:MGI Symbol;Acc:MGI:3615333]
ENSMUSG00000072813	ENSMUSG00000072813.6	ENSG00000204505	PRAMEF9	E330014E10Rik	RIKEN cDNA E330014E10 gene [Source:MGI Symbol;Acc:MGI:3615333]
ENSMUSG00000072813	ENSMUSG00000072813.6	ENSG00000280267	PRAMEF26	E330014E10Rik	RIKEN cDNA E330014E10 gene [Source:MGI Symbol;Acc:MGI:3615333]
ENSMUSG00000072813	ENSMUSG00000072813.6	ENSG00000204479	PRAMEF17	E330014E10Rik	RIKEN cDNA E330014E10 gene [Source:MGI Symbol;Acc:MGI:3615333]
ENSMUSG00000072813	ENSMUSG00000072813.6	ENSG00000204480	PRAMEF19	E330014E10Rik	RIKEN cDNA E330014E10 gene [Source:MGI Symbol;Acc:MGI:3615333]
ENSMUSG00000072813	ENSMUSG00000072813.6	ENSG00000232423	PRAMEF6	E330014E10Rik	RIKEN cDNA E330014E10 gene [Source:MGI Symbol;Acc:MGI:3615333]
ENSMUSG00000072813	ENSMUSG00000072813.6	ENSG00000204478	PRAMEF20	E330014E10Rik	RIKEN cDNA E330014E10 gene [Source:MGI Symbol;Acc:MGI:3615333]
ENSMUSG00000072813	ENSMUSG00000072813.6	ENSG00000279804	PRAMEF18	E330014E10Rik	RIKEN cDNA E330014E10 gene [Source:MGI Symbol;Acc:MGI:3615333]
ENSMUSG00000072813	ENSMUSG00000072813.6	ENSG00000187545	PRAMEF10	E330014E10Rik	RIKEN cDNA E330014E10 gene [Source:MGI Symbol;Acc:MGI:3615333]
ENSMUSG00000072813	ENSMUSG00000072813.6	ENSG00000182330	PRAMEF8	E330014E10Rik	RIKEN cDNA E330014E10 gene [Source:MGI Symbol;Acc:MGI:3615333]
ENSMUSG00000072813	ENSMUSG00000072813.6	ENSG00000116721	PRAMEF1	E330014E10Rik	RIKEN cDNA E330014E10 gene [Source:MGI Symbol;Acc:MGI:3615333]
ENSMUSG00000072813	ENSMUSG00000072813.6	ENSG00000116726	PRAMEF12	E330014E10Rik	RIKEN cDNA E330014E10 gene [Source:MGI Symbol;Acc:MGI:3615333]
ENSMUSG00000072813	ENSMUSG00000072813.6	ENSG00000229571	PRAMEF25	E330014E10Rik	RIKEN cDNA E330014E10 gene [Source:MGI Symbol;Acc:MGI:3615333]
ENSMUSG00000072813	ENSMUSG00000072813.6	ENSG00000204481	PRAMEF14	E330014E10Rik	RIKEN cDNA E330014E10 gene [Source:MGI Symbol;Acc:MGI:3615333]
ENSMUSG00000072813	ENSMUSG00000072813.6	ENSG00000243073	PRAMEF4	E330014E10Rik	RIKEN cDNA E330014E10 gene [Source:MGI Symbol;Acc:MGI:3615333]
ENSMUSG00000072813	ENSMUSG00000072813.6	ENSG00000239810	PRAMEF11	E330014E10Rik	RIKEN cDNA E330014E10 gene [Source:MGI Symbol;Acc:MGI:3615333]
ENSMUSG00000072813	ENSMUSG00000072813.6	ENSG00000204510	PRAMEF7	E330014E10Rik	RIKEN cDNA E330014E10 gene [Source:MGI Symbol;Acc:MGI:3615333]
ENSMUSG00000072813	ENSMUSG00000072813.6	ENSG00000279169	PRAMEF13	E330014E10Rik	RIKEN cDNA E330014E10 gene [Source:MGI Symbol;Acc:MGI:3615333]
ENSMUSG00000072813	ENSMUSG00000072813.6	ENSG00000270601	PRAMEF5	E330014E10Rik	RIKEN cDNA E330014E10 gene [Source:MGI Symbol;Acc:MGI:3615333]
ENSMUSG00000072813	ENSMUSG00000072813.6	ENSG00000237700	PRAMEF33	E330014E10Rik	RIKEN cDNA E330014E10 gene [Source:MGI Symbol;Acc:MGI:3615333]
ENSMUSG00000072813	ENSMUSG00000072813.6	ENSG00000274764	PRAMEF27	E330014E10Rik	RIKEN cDNA E330014E10 gene [Source:MGI Symbol;Acc:MGI:3615333]
ENSMUSG00000023078	ENSMUSG00000023078.7	ENSG00000156234	CXCL13	Cxcl13	chemokine (C-X-C motif) ligand 13 [Source:MGI Symbol;Acc:MGI:1888499]
ENSMUSG00000026068	ENSMUSG00000026068.12	ENSG00000115607	IL18RAP	Il18rap	interleukin 18 receptor accessory protein [Source:MGI Symbol;Acc:MGI:1338888]
ENSMUSG00000027209	ENSMUSG00000027209.18	ENSG00000166262	FAM227B	Fam227b	family with sequence similarity 227, member B [Source:MGI Symbol;Acc:MGI:1923073]
ENSMUSG00000054920	ENSMUSG00000054920.13	ENSG00000109790	KLHL5	Klhl5	kelch-like 5 [Source:MGI Symbol;Acc:MGI:1919028]
ENSMUSG00000049225	ENSMUSG00000049225.15	ENSG00000164951	PDP1	Pdp1	pyruvate dehyrogenase phosphatase catalytic subunit 1 [Source:MGI Symbol;Acc:MGI:2685870]
ENSMUSG00000044594	ENSMUSG00000044594.15	ENSG00000057149	SERPINB3	Serpinb3a	serine (or cysteine) peptidase inhibitor, clade B (ovalbumin), member 3A [Source:MGI Symbol;Acc:MGI:3573933]
ENSMUSG00000044594	ENSMUSG00000044594.15	ENSG00000206073	SERPINB4	Serpinb3a	serine (or cysteine) peptidase inhibitor, clade B (ovalbumin), member 3A [Source:MGI Symbol;Acc:MGI:3573933]
ENSMUSG00000028438	ENSMUSG00000028438.17	ENSG00000186638	KIF24	Kif24	kinesin family member 24 [Source:MGI Symbol;Acc:MGI:1918345]
ENSMUSG00000040434	ENSMUSG00000040434.17	ENSG00000165905	LARGE2	Large2	LARGE xylosyl- and glucuronyltransferase 2 [Source:MGI Symbol;Acc:MGI:2443769]
ENSMUSG00000020526	ENSMUSG00000020526.13	ENSG00000273611	ZNHIT3	Znhit3	zinc finger, HIT type 3 [Source:MGI Symbol;Acc:MGI:3051596]
ENSMUSG00000119640	ENSMUSG00000119640.1	ENSG00000199347	RNU5E-1	U5	U5 spliceosomal RNA [Source:RFAM;Acc:RF00020]
ENSMUSG00000029177	ENSMUSG00000029177.10	ENSG00000115163	CENPA	Cenpa	centromere protein A [Source:MGI Symbol;Acc:MGI:88375]
ENSMUSG00000060244	ENSMUSG00000060244.2	ENSG00000183684	ALYREF	Alyref2	Aly/REF export factor 2 [Source:MGI Symbol;Acc:MGI:1913144]
